Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.8,Opportunities to network and connect,0.8376477956771851,0.08099036663770676,4.123105625617661,0.09466242790222168,Medium,Low,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.9,Equal opportunity employer,0.816270112991333,0.10916241258382797,4.123105625617661,0.03748529404401779,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",0.pie_in_the_sky.0,"Master's Degree in Business Administration or related field AND 12+ years marketing, strategy, business planning, consulting, banking, finance, economics, and/or partner organization experience",0.8179819583892822,0.13267819583415985,5.5677643628300215,0.013459508307278156,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.0,"Bachelor's Degree in Business, Liberal Arts, Sciences, or related field AND 12+ years relevant work experience",0.8235924243927002,0.07881908118724823,4.795831523312719,0.0053031714633107185,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.1,5+ years people management experience,0.830357551574707,0.23107992112636566,3.7416573867739413,0.0006580741028301418,Medium,Medium,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.2,"2+ years experience in Strategy, Management Consulting, and/or Finance",0.8237303495407104,0.2213321030139923,4.0,0.007861708290874958,Medium,Medium,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.3,"6+ years experience in Strategy, Management Consulting, including at a tech company, driving both partnership and product strategy",0.829694926738739,0.2848861813545227,4.898979485566356,0.0015816863160580397,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.0,Experience in customer service,0.8200991749763489,0.18255436420440674,3.605551275463989,0.03459228202700615,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.1,Industry leading healthcare,0.8095769882202148,0.1991693377494812,3.605551275463989,0.0034910428803414106,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.2,Educational resources,0.8027726411819458,0.08274580538272858,3.4641016151377544,0.0015960833989083767,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.3,Discounts on products and services,0.8015609979629517,0.1176910400390625,3.605551275463989,0.07863924652338028,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.4,Savings and investments,0.8085709810256958,0.07468701153993607,3.4641016151377544,0.014958157204091549,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.5,Maternity and paternity leave,0.812122642993927,0.050946298986673355,3.605551275463989,0.08970849215984344,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.6,Generous time away,0.8112044334411621,0.06256657838821411,3.605551275463989,0.01917038857936859,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.7,Giving programs,0.8054467439651489,0.09383238852024078,3.4641016151377544,0.037036363035440445,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.8,Opportunities to network and connect,0.8241428136825562,0.19729211926460266,3.605551275463989,0.05140259861946106,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.9,Equal opportunity employer,0.8126817345619202,0.04981926083564758,3.605551275463989,0.017890051007270813,Medium,Low,High,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",0.pie_in_the_sky.0,"Master's Degree in Business Administration or related field AND 12+ years marketing, strategy, business planning, consulting, banking, finance, economics, and/or partner organization experience",0.8214942812919617,0.0593230202794075,5.916079783099616,0.012584286741912365,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.0,"Bachelor's Degree in Business, Liberal Arts, Sciences, or related field AND 12+ years relevant work experience",0.8223389387130737,0.0471600666642189,5.196152422706632,0.006002991925925016,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.1,5+ years people management experience,0.8245754837989807,0.14718058705329895,4.242640687119285,0.0011393538443371654,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.2,"2+ years experience in Strategy, Management Consulting, and/or Finance",0.8262866139411926,0.09325297921895981,4.47213595499958,0.005931716877967119,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.3,"6+ years experience in Strategy, Management Consulting, including at a tech company, driving both partnership and product strategy",0.8288358449935913,0.13966581225395203,5.291502622129181,0.002706775674596429,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.0,Experience in customer service,0.8102070093154907,0.11370879411697388,4.123105625617661,0.024663066491484642,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.1,Industry leading healthcare,0.796989381313324,0.12009470909833908,4.123105625617661,0.003773229196667671,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.2,Educational resources,0.7928382158279419,0.04311982914805412,4.0,0.05825648829340935,Medium,Low,High,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.3,Discounts on products and services,0.794363260269165,0.03385866433382034,4.123105625617661,0.055300209671258926,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.4,Savings and investments,0.8002600073814392,0.019157879054546356,4.0,0.017617791891098022,Medium,Low,High,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.5,Maternity and paternity leave,0.8047535419464111,0.01974082738161087,4.123105625617661,0.07519577443599701,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.6,Generous time away,0.799884557723999,0.0881553664803505,3.872983346207417,0.010708790272474289,Medium,Low,High,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.7,Giving programs,0.7953102588653564,0.2614257335662842,4.0,0.2604922354221344,Medium,Medium,High,Medium
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.8,Opportunities to network and connect,0.8323583006858826,0.08055662363767624,4.123105625617661,0.07774171233177185,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.9,Equal opportunity employer,0.8006835579872131,0.010923389345407486,4.123105625617661,0.017477435991168022,Medium,Low,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",0.pie_in_the_sky.0,"Master's Degree in Business Administration or related field AND 12+ years marketing, strategy, business planning, consulting, banking, finance, economics, and/or partner organization experience",0.8200722932815552,0.17720931768417358,7.810249675906654,0.015542757697403431,Medium,Low,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.0,"Bachelor's Degree in Business, Liberal Arts, Sciences, or related field AND 12+ years relevant work experience",0.8196784853935242,0.15246617794036865,7.280109889280518,0.007190374657511711,Medium,Low,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.1,5+ years people management experience,0.8186604976654053,0.16591355204582214,6.6332495807108,0.006815907545387745,Medium,Low,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.2,"2+ years experience in Strategy, Management Consulting, and/or Finance",0.8261982202529907,0.21600255370140076,6.782329983125268,0.017720190808176994,Medium,Medium,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.3,"6+ years experience in Strategy, Management Consulting, including at a tech company, driving both partnership and product strategy",0.8242104649543762,0.2898287773132324,7.3484692283495345,0.004858054220676422,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.0,Experience in customer service,0.813443124294281,0.311323881149292,6.557438524302,0.06437190622091293,Medium,Medium,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.1,Industry leading healthcare,0.8010255098342896,0.30338045954704285,6.4031242374328485,0.02265664003789425,Medium,Medium,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.2,Educational resources,0.7923085689544678,0.05753462016582489,6.48074069840786,0.3646198809146881,Medium,Low,Medium,Medium
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.3,Discounts on products and services,0.7976928949356079,0.22345256805419922,5.916079783099616,0.14312317967414856,Medium,Medium,Medium,Low
