Responsibility Key,Responsibility,Requirement Key,Requirement,bert_score_precision,soft_similarity,word_movers_distance,deberta_entailment_score,bert_score_precision_cat,soft_similarity_cat,word_movers_distance_cat,deberta_entailment_score_cat
0.responsibilities.1,Assisted a U.S.-based international services provider in its growth strategy by precisely evaluating and scaling new engineering service opportunities in vital emerging markets.,2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8546483516693115,0.41389408707618713,4.795831523312719,0.31161072850227356,High,Medium,Medium,Medium
0.responsibilities.1,Assisted a U.S.-based international services provider in its growth strategy by precisely evaluating and scaling new engineering service opportunities in vital emerging markets.,2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8314527869224548,0.3063910901546478,6.557438524302,0.011020232923328876,Medium,Medium,Medium,Low
0.responsibilities.1,Assisted a U.S.-based international services provider in its growth strategy by precisely evaluating and scaling new engineering service opportunities in vital emerging markets.,2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8379977941513062,0.30405890941619873,6.082762530298219,0.05945848673582077,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.8226304054260254,0.3223463296890259,5.656854249492381,0.08202788233757019,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.823701798915863,0.29267430305480957,6.48074069840786,0.07995294779539108,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8350749015808105,0.2743517756462097,5.656854249492381,0.1756400316953659,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.8273632526397705,0.4053986966609955,6.164414002968976,0.013554666191339493,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.8314207196235657,0.39011886715888977,6.082762530298219,0.0032806145027279854,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8303889036178589,0.22881874442100525,5.916079783099616,0.11545652151107788,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",1.down_to_earth.5,Experience working in an ambiguous and rapidly changing environment,0.8329175710678101,0.21596643328666687,5.385164807134504,0.18032333254814148,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",2.other.0,Build a deep understanding of our existing business using internal and external data,0.8430557250976562,0.297839879989624,5.385164807134504,0.07684038579463959,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8453080654144287,0.3397541642189026,5.5677643628300215,0.1940024048089981,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8386620879173279,0.3855319619178772,6.708203932499369,0.039409786462783813,Medium,Medium,Medium,Low
0.responsibilities.2,"Co-authored an industry-recognized report on M&A in the engineering services sector, offering deep dives into deal sizes, capability gaps, and emerging opportunities, influencing strategic decisions in IT and operational technology convergence.",2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8499552011489868,0.3847234845161438,6.4031242374328485,0.19913320243358612,Medium,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.8310472369194031,0.1707344651222229,5.0,0.07662267982959747,Medium,Low,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.8258638978004456,0.17419855296611786,5.744562646538029,0.07396892458200455,Medium,Low,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8518670797348022,0.20736730098724365,4.795831523312719,0.18802829086780548,High,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.8293135762214661,0.21584324538707733,5.385164807134504,0.0125579247251153,Medium,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.8387093544006348,0.22720420360565186,5.291502622129181,0.005526677705347538,Medium,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8373905420303345,0.1848600208759308,5.0990195135927845,0.2492411732673645,Medium,Low,Medium,Medium
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",1.down_to_earth.5,Experience working in an ambiguous and rapidly changing environment,0.8494445085525513,0.06524750590324402,4.47213595499958,0.03069348819553852,Medium,Low,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.0,Build a deep understanding of our existing business using internal and external data,0.8629356622695923,0.4390851557254791,4.47213595499958,0.05826835334300995,High,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8556719422340393,0.17783965170383453,4.898979485566356,0.05097336322069168,High,Low,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8481116890907288,0.3336116671562195,6.324555320336759,0.01664237678050995,Medium,Medium,Medium,Low
0.responsibilities.3,"Enhanced data quality and consistency by integrating thorough financial analysis, standardizing methodologies, and conducting in-depth vendor engagements.",2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8565800786018372,0.3558783531188965,5.830951894845301,0.00572984991595149,High,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.8222929239273071,0.10539019107818604,4.58257569495584,0.06869304925203323,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.8155646324157715,0.2569599151611328,5.385164807134504,0.06130541115999222,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8345248699188232,0.2490127682685852,4.358898943540674,0.031936872750520706,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.8169939517974854,0.2638116180896759,5.0,0.007057293318212032,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.8347231149673462,0.341497004032135,4.69041575982343,0.005587082821875811,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8261380195617676,0.07173877209424973,4.69041575982343,0.07585214823484421,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",1.down_to_earth.5,Experience working in an ambiguous and rapidly changing environment,0.8380513191223145,0.17690083384513855,4.0,0.03550354018807411,Medium,Low,High,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.0,Build a deep understanding of our existing business using internal and external data,0.8417680263519287,0.18721738457679749,4.242640687119285,0.01468674186617136,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8457143306732178,0.16322320699691772,4.47213595499958,0.09865743666887283,Medium,Low,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8229291439056396,0.2655888497829437,6.324555320336759,0.04546355456113815,Medium,Medium,Medium,Low
0.responsibilities.4,"Achieved over 40% centralization of tasks to an offshore team in India, optimizing resource allocation.",2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8462153673171997,0.21661360561847687,5.477225575051661,0.0786948949098587,Medium,Medium,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.8160714507102966,0.10617899894714355,5.0,0.028538446873426437,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.8139986395835876,0.10830860584974289,5.744562646538029,0.03837886452674866,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8374261856079102,0.21410605311393738,4.795831523312719,0.040640488266944885,Medium,Medium,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.8211232423782349,0.11652572453022003,5.385164807134504,0.007191438693553209,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.8236258029937744,0.12836986780166626,5.291502622129181,0.008897906169295311,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8202334642410278,0.013126567006111145,5.0990195135927845,0.09703436493873596,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",1.down_to_earth.5,Experience working in an ambiguous and rapidly changing environment,0.8405633568763733,0.12029553949832916,4.47213595499958,0.03558889776468277,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.0,Build a deep understanding of our existing business using internal and external data,0.840182900428772,0.24726738035678864,4.242640687119285,0.006250033155083656,Medium,Medium,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8422388434410095,0.09696310013532639,4.898979485566356,0.20851962268352509,Medium,Low,Medium,Medium
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8281558752059937,0.19970519840717316,6.324555320336759,0.006834850180894136,Medium,Low,Medium,Low
0.responsibilities.5,"Developed Python tools to automate and accelerate internal processes, cutting report preparation and data analysis time by over 40%.",2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8389019966125488,0.14380280673503876,5.830951894845301,0.020713403820991516,Medium,Low,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.817995011806488,0.2926627993583679,6.708203932499369,0.042966198176145554,Medium,Medium,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.8173192739486694,0.21331167221069336,7.681145747868608,0.08322610706090927,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8281028866767883,0.16658848524093628,7.0,0.07577960193157196,Medium,Low,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.8152533769607544,0.27893927693367004,7.416198487095663,0.013070730492472649,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.8298883438110352,0.25351157784461975,7.211102550927978,0.008838425390422344,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8198789954185486,0.2326073795557022,7.211102550927978,0.16017812490463257,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",1.down_to_earth.5,Experience working in an ambiguous and rapidly changing environment,0.8271913528442383,0.1636621505022049,6.782329983125268,0.06408119946718216,Medium,Low,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.0,Build a deep understanding of our existing business using internal and external data,0.831437349319458,0.2590312063694,6.928203230275509,0.059107426553964615,Medium,Medium,Medium,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.1,"Strategically evaluate new product opportunities, and how they fit into a product portfolio",0.8360141515731812,0.26465487480163574,7.0710678118654755,0.04424611106514931,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.2,"Work with cross-functional partners (Product, Data Science, Engineering, User Research, Marketing, Finance, Legal etc.) to surface opportunities and threats, outline data-driven strategic decisions, and frame actionable product recommendations",0.8248740434646606,0.3634195625782013,7.874007874011811,0.014168422669172287,Medium,Medium,Low,Low
0.responsibilities.6,"Collaborated with the engineering services research team to pioneer the engineering services tracker, authored influential publications on market forecasts, the impact of COVID-19 on services, and trends in M&A within the engineering services industry.",2.other.3,"Effectively present and communicate actionable insights and recommendations to executives, product and business leaders, and cross-functional partners, in order to influence product roadmap decisions",0.8312417268753052,0.3344608545303345,7.745966692414834,0.007519868202507496,Medium,Medium,Low,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",0.pie_in_the_sky.0,"Masters’ degree or equivalent in business, marketing, analytics, engineering, or other related quantitative discipline (e.g. MBA)",0.8076075315475464,0.2193039059638977,5.830951894845301,0.05913170427083969,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.0,"8+ years of experience in management consulting, strategy, finance, business operations, corporate strategy, investment banking, product management, or similar",0.8071318864822388,0.32906556129455566,6.48074069840786,0.08129453659057617,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.1,"Quantitative, analytical and conceptual problem-solving skills combined with business acumen",0.8102523684501648,0.33245813846588135,5.656854249492381,0.07133208960294724,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.2,7+ years of experience in Business Strategy and/or Product Management at leading or startup tech/media company and/or strategy consulting,0.7999435663223267,0.33146756887435913,6.164414002968976,0.016905048862099648,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.3,"3+ years of experience leading strategy projects at a consulting firm, investment bank, or in a corporate strategy team",0.812839150428772,0.3657052516937256,6.082762530298219,0.01530818548053503,Medium,Medium,Medium,Low
0.responsibilities.7,"Collaborated with analyst teams across the globe (US, Canada, Latin America, Europe, MEA, APAC) to ensure data quality, meeting deadlines, sharing knowledge/best practices/methodology, and procure new tools.",1.down_to_earth.4,"Experience in digital advertising or consumer internet space, including social, communications, media, and entertainment verticals",0.8046565651893616,0.18178069591522217,5.916079783099616,0.14639320969581604,Medium,Low,Medium,Low
